Author,EndDate,Site,StartDate,Text,Title
Donna Fuscaldo,12152016,Investopedia,12082016,"Find the best broker for your trading or investing needs TCI, the hedge fund founded by Chris Hohn, is preparing for cable operator Charter Communications Inc. (CHTR) to buy more shares and eventually get a buyout offer from Verizon Communications Inc. (VZ). Speaking during the Sohn Conference in London, which was covered by Reuters, the hedge fund manager said margins at Charter Communications are going to be “much higher than consensus assumes,” which will help fund large buybacks​. Hohn estimates buybacks will total 35% of the company’s outstanding shares. Meanwhile, Hohn, who owns shares of Charter, said he thinks Charter Communications will be a takeover target given the consolidation going on in the U.S. market, naming Verizon as a bidder. Hohn’s comments echo a similar assessment by RBC analyst Jonathan Atkin, who earlier this week initiated coverage of Charter with a outperform rating and $325 price target. In a research note, which was covered by Investor’s Business Daily, Atkin said Charter would either engage in a large acquisition or launch a big stock buyback program. ""Assuming no major acquisitions through 2019, we believe Charter can generate sufficient free cash flow (FCF) to repurchase about 25% of its current float by 2019,"" the analyst wrote. What’s more, he said he thinks Charter can grow operating FCF by 15% a year between now and 2019. (See also: Charter Shares Up After RBC Starts Coverage.) While TCI thinks Charter will be a target for Verizon, Charter CEO Thomas Rutledge said this week the cable operator doesn’t need a content buy, saying he liked the position the company is in. ""We are a connection company at the moment, and I like that place."" Speaking during an investor conference, Rutledge said there's a lot of opportunity with its current business model and that getting into the content area would just muck things up. He didn’t rule out making cable acquisitions, pointing out that the incoming Trump Administration appears more open to consolidation. Charter is also in talks with Netflix about integrating the streaming service similar to what Comcast Corp. (CMCSA) announced a few weeks ago. (See also: Charter CEO: We Don’t Need a Content Buy.)  ",TCI: A Big Stock Buyback Is Coming at Charter | Investopedia
Mark Kolakowski,12152016,Investopedia,12082016,"Find the best broker for your trading or investing needs The Dow Jones Industrial Average (DJIA) is about 1% short of the magical 20,000 mark as we publish this story. Soaring an impressive 13% so far in 2016, it has outdistanced both the S&P 500 and the Nasdaq Composite (up 11% and 9%, respectively). The Dow is likely to be the best-performing major index in 2017 as well, according to Barron’s. Compared to the S&P 500, The Dow is overweight in the sorts of stocks most likely to benefit from President-Elect Trump’s deregulatory and fiscally stimulative agenda. Financials and industrials are 38% of the DJIA, but only 25% of the S&P. The average price-earnings ratio (P/E) for the 30 Dow stocks is 18, based on estimated 2016 profits. Forward-looking analysis, using 2017 profit forecasts, drops the Dow’s P/E to 16, compared to 17 for the S&P 500. These five Dow stocks have P/E ratios of 13 or less versus projected 2017 earnings, which also is below the index’s post-2000 average multiple of 15: financial services provider American Express Co. (AXP), microchip maker Intel Corp. (INTC), drug maker Pfizer Inc. (PFE), Verizon Communications Inc. (VZ) and insurer Travelers Companies Inc. (TRV). Three other Dow stocks are among the “Top 10 Stock Picks for 2017” chosen by Barron’s: computer maker Apple Inc. (AAPL), entertainment giant Walt Disney Co. (DIS) and pharmaceutical leader Merck & Co. Inc. (MRK). On CNBC today, Wharton finance professor Jeremy Siegel said that “We are at a rich multiple on earnings,” but having a “pro-business president” has been cause for continued market optimism, making this “98 percent a Trump Rally.” After being “overburdened by regulation” under Obama, Siegel expects businesses to “bring a lot of money back from abroad” under Trump. Siegel is a longtime proponent of investing in equities, and recently was quoted by the Wall Street Journal as saying that “There’s no bubble today. There hasn’t been in years.” He also opined “the Trump rally has a way to run.” In a post-election interview, Siegel even raised the prospect of Dow 25,000 in a few years. For the near term, he told CNBC today that ""the next thousand [points on the Dow] will be harder...but the bullish trends are still in place."" (See: Dow 20,000 Is No Fantasy.)  ","Beyond Dow 20,000: More Gains Ahead: (AAPL, MRK) | Investopedia"
Tae Kim,12152016,CNBC,12082016,"Many investors are waiting to take any profits on the Donald Trump rally on the notion that if they wait to sell until January, they will benefit from a capital gains tax cut by the new president on their 2017 returns. It's a theory cited by Dan Clifton of Strategas Research Partners in a note to clients Tuesday. Many strategists, including those at Strategas, believe it's the one reason why this rally is showing no signs of slowing down into year end. Clifton has a great piece of advice for those waiting to sell in 2017: ""In 2003, when Congress cut the capital gains tax, the provision was made retroactive to the first committee hearing in March. So be careful just selling on January 1st, depending on when Congress acts, the provision may not be in effect at the exact start of 2017."" So investors may want to wait for more details on the proposed tax cut. ",Don't make this mistake if you want Trump's capital gains tax break
Tae Kim,12152016,CNBC,12082016,"JPMorgan raised its rating on Swift Transportation shares to overweight from neutral, saying the trucking company offers the most leverage to an industry recovery in 2017. ""We are upgrading SWFT based on our view that the stock provides the most attractive risk/reward in a group already anticipating a turn in the TL [truckload] cycle,"" analyst Brian Ossenbeck wrote in a note to clients Thursday. ""Truckload carriers stand to gain from a turn in the TL cycle, as reduced capacity plus improved demand bring realized rates positive in 2017 with further growth in 2018."" Swift Transportation shares are up 80 percent this year as investors are looking forward to a potentially better economic environment. ","Swift Transportation to rally 29 percent as trucking pricing improves next year, JPMorgan says"
Tae Kim,12152016,CNBC,12082016,"JPMorgan told investors to buy Starbucks shares on any pullbacks due to the company's long-term earnings growth potential. The analyst also said the coffee chain, which offers wages and benefits higher than the industry average, would attract strong employees if a Donald Trump–led economy causes some people to lose their health care. Starbucks ""remains a core holding even if 15-20% 5-year EPS target looks aggressive...ideally add to shares lower,"" wrote analyst John Ivankoe, who reiterated his overweight rating after a meeting with management. ""Our conclusion is that Starbucks remains an exceptional company with leading long-term growth prospects but we take a more conservative approach to long-term earnings growth."" ","Buy Starbucks shares on dips, JPMorgan says; company to thrive long term during Trump presidency"
Giovanny Moreano,12152016,CNBC,12082016,"A Jefferies analyst on Monday rated shares of CVS Health as a hold in new coverage, predicting weak earnings in 2017 as the firm struggles with market share losses in its pharmacy business. ""The company's recently-announced script and market share losses on the retail pharmacy side of its business present a meaningful revenue and earnings headwind that in our view, has reset CVS's growth outlook,"" equity analyst Brian Tanquilut wrote in a research note. ""The company will be unable to deliver the positive earnings surprises in 2017 that are necessary to get it out of the investor penalty box."" This year, shares of CVS are down 18 percent compared with a gain of nearly 11 percent for the S&P 500 index. The previous Jefferies analyst had a buy rating on the stock. ","CVS to remain in the 'penalty box' on weak earnings, market share losses, Jefferies says"
Tae Kim,12152016,CNBC,12082016,"Wall Street rarely talks about its mistakes, but Morgan Stanley admitted in a note to clients Thursday that it messed up with its call to buy Valeant Pharmaceuticals over the summer. The firm lowered its rating on the drug company to equal weight from overweight. ""Since our upgrade in August, our investment thesis that management would stabilize the business and execute accelerated deleveraging via divestitures has been wrong,"" analyst David Risinger wrote in a note to clients. ""Our thesis that Valeant's business would stabilize and asset sales would enhance value has not materialized. We move to the sidelines as we await future corporate updates."" Valeant shares are down 86 percent this year through Wednesday as the company has struggled with lower-than-expected financial results, further scrutiny of its drug-pricing business model and investigations of possibly illegal business practices at specialty pharmaceutical distributors. The shares are down more than 50 percent since Risinger's August upgrade. ","Morgan Stanley: We were wrong on Valeant, downgrading the stock as business is not stabilizing"
Eric Volkman,12152016,Fool,12082016,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. Image source: Getty Images. Data center real estate investment trust Equinix (NASDAQ:EQIX) will soon be a larger company following its purchase of a set of data center assets from Verizon (NYSE:VZ). Equinix agreed to pay $3.6 billion in cash to acquire 24 data center sites and their operations. All told, the sites contain 29 buildings, located in 15 metropolitan areas. Most of these are in the U.S.; two are located in South America, specifically Bogota, Colombia, and Sao Paulo, Brazil. Equinix will also obtain 900 customers that currently use the facilities. Equinix expects the transaction to close by the middle of next year. Adding the Verizon assets to the REIT's current portfolio gives it 175 data centers in 43 localities, utilizing around 17 million gross square feet of space. Equinix believes the Verizon assets will be ""immediately accretive"" to its results. Specifically, the company estimates that it will add $450 million in revenue and $270 million in EBITDA in the 12 months after the deal closes. Verizon doesn't particularly want to be in the data center business, while Equinix is eager to expand. So this is an appropriate and opportunistic transaction for both parties. In its press release, the REIT quoted CEO Steve Smith as saying -- accurately, in my view -- that ""the new assets will bring hundreds of new customers to Platform Equinix while establishing a presence in new markets and expanding our footprint in existing key metros."" It's a good time to be in the data center business, as enterprises rely more and more on the services such facilities provide. Equinix has been doing well lately, with revenue and the bottom line in its most recently reported quarter both beating analyst estimates (although adjusted funds from operations -- the most important profitability metric for REITs -- slipped a little). With the Verizon buy, it's making hay while the sun shines, to quote a corny phrase, and investors should be pleased with the portfolio-expanding move. ","
      
    Instant Analysis: Equinix Buys Verizon Data Centers for $3.6 Billion -- The Motley Fool

  "
Nicholas Rossolillo,12152016,Fool,12082016,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. Coverage map. Image source: Verizon Communications. There has been much hype this year about the next-generation 5G wireless network. However, investors looking to bet on the new network should forget about big wireless providers Verizon (NYSE:VZ) and AT&T (NYSE:T). For two main reasons, smaller, behind-the-scenes companies that are helping develop the new technology look like a more promising option. The country's two largest telecom businesses are working hard to bring the faster, more reliable network to market. Both have begun running technical trials and are planning real-world pilot programs beginning next year. A new wireless network will bring a flood of new sales of devices that are 5G-compatible. And a new round of fighting over wireless subscribers among the country's handful of carriers will no doubt ensue as well. But AT&T and Verizon aren't betting the farm on it, as made evident by each company's recent activity. For AT&T, it started with last year's DirecTV purchase, followed up by last month's proposed acquisition of Time Warner. Verizon has taken a slightly different path with its AOL and proposed Yahoo! acquisitions, as well as a slew of smaller tech and media company purchases. The goal in both instances are the same, though. The wireless carriers are transforming themselves into multimedia conglomerates rather than wireless network pure plays. A new 5G network will certainly play a part in both businesses, but it won't be leveraged in the same way as older networks were. Past wireless networks were all about increasing speed and reliability, and the next-gen network also won't disappoint. Initial testing is toting 5G as anywhere from 10 to 100 times faster than the current 4G network. But download speeds are only part of the discussion. The 5G network will move beyond the world of cellphones and will encompass the entire universe of technology, what has been dubbed the Internet of Things. The needs of the new network will include being able to support billions of connected devices, everything from wearable tech like smartwatches to autonomous cars to sensors on industrial equipment. Much more than just a newer and faster network for telecommunications, 5G is really a new medium of data transmission that paves the way for new technology that will shape our world in the decades ahead. With that in mind, let's take a look at two stocks that could be good ways to play the latest tech revolution. With 5G set to encompass much more than just your smartphone, the companies that are helping develop the network and devices that will use it are a more appealing investment than the telecoms. Here are two companies much smaller than Verizon and AT&T that are at the forefront of this research. Image source: InterDigital. InterDigital (NASDAQ:IDCC), which helped develop past wireless network technology, is also involved with engineering the latest 5G network. The company makes its money by developing solutions and earning patent fees and royalties for their use. Currently, InterDigital revenue comes from a combination of past technology royalties and new technology solutions income. It has been a good year as the top line has expanded with a large royalty sale of a past patent during the last quarter. In tandem with increasing sales has been an increasing bottom line as well, as the company has been looking for ways to keep costs down. IDCC Revenue (TTM) data by YCharts. Much work remains for the development of the 5G network platform, and InterDigital's engineers have been tasked with solving some critical issues. On the work docket is developing ways to address the need for reliability of ultra-sensitive data transmission for autonomous driving and remote healthcare, and the need for traffic prioritization for billions of interconnected machine communications. Image source: Skyworks Solutions. Skyworks Solutions (NASDAQ:SWKS) is a designer and maker of wireless-connectivity-enabling semiconductors. The company's technology has been powering smartphones for some time, but as a new wave of devices come to market requiring connectivity, Skyworks has been there to answer the call as well. The company saw top-line sales slow dramatically this year, taking a breather after revenue more than doubled in the last five years. Profits also initially slid, but ended up finishing the fiscal year on a high note and notched a 26% year-over-year increase on decreasing expenses. SWKS Revenue (TTM) data by YCharts Global smartphone growth has slowed since 2015, but the Internet of Things movement is just getting under way. When 5G begins to roll out in the next few years, new chips enabling connection to it will need to be developed and sold. Skyworks is in a good position to benefit when that happens. ","
      
    Investors Excited About 5G Networks Should Ignore Verizon and AT&T -- The Motley Fool

  "
Daniel B. Kline,12152016,Fool,12082016,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. Four huge companies that control 70% of the digital communications sector have been using their market power to overcharge the typical household about $45 a month ($540 per year), according to a new report (link opens in PDF) from the non-profit Consumer Federation of America (CFA). AT&T (NYSE:T), Verizon (NYSE:VZ), Comcast (NASDAQ:CMCSA), and Charter Communications (NASDAQ:CHTR) form what the researchers call a ""tight oligopoly on steroids."" These four companies, according to the report, have protected their control over prices by not competing head-to-head to ""a remarkable extent,"" leading to more than $60 billion in annual overcharges. This is good for the companies and their shareholders. By not competing in three consumer-facing businesses -- wireless, broadband internet access, and multichannel video programming service (cable) as well as the behind-the-scenes data services -- these companies have been able to consistently keep prices moving up (while costs have fallen). ""Stockholders love the astronomical rate of return, but consumers hate it,"" said Dr. Mark Cooper, CFA's director of research and the author of the report, in a press release, ""which is reflected in the very low ratings that these products get in consumer satisfaction surveys."" The federation released its report while testifying against the AT&T/Time Warner merger. Comcast is one of the companies on the hot seat in this report. Image source: The Motley Fool. AT&T, Comcast, Charter, and Verizon have generally avoided competing with each other, keeping largely to territorial boundaries dating back to before the Telecommunications Act of 1996 when they enjoyed actual monopolies. The report noted that AT&T and Verizon were slow to go into the video business (though both are in it now) while the major cable companies still have chosen to not offer wireless services to compete directly with telecommunications companies. ""Instead of competing vigorously on a head-to-head basis, they preferred to buy each other out,"" the federation wrote. ""This not only eliminated the most likely potential competitors, but it also gave them huge fortress regions. Lax antitrust and regulatory policy for the first 15 years of the implementation of the 1996 Act allowed this to come about."" In the press release, Cooper was quoted as saying: ""All of the negative aspects of the tight oligopoly on steroids come into play in the ATT-TWX mergers.  In many respects ATT is the dominant player in the tight oligopoly, with a strong position in wireless, business data services, and video distribution. Allowing it to acquire a major content producer would give it much stronger incentives and an enhanced ability to leverage its market power to harm consumers and competition."" Competition lowers prices. In much of the country, when it comes to cable and internet service, AT&T (which owns DirecTV as well as the U-verse video service), Charter, and Comcast do not face comparable direct competition. Consumers might be able to opt for DISH Network to meet their television needs, but they still, in much of the country, would need AT&T, Charter, Comcast, or Verizon for broadband service. All four of these companies to different extents have pricing power based on many Americans simply not having any other realistic choice. The CFA did note that T-Mobile's ""aggressive competition strategy is definitely putting downward pressure on prices and excess profits, saving consumers $5-$10 per month."" Despite that, it found that the a typical household, which has two cellphones, one landline, and a video-internet bundle, that uses AT&T or Verizon still pays an extra $10 per line. ""To estimate the total overcharges, we applied the $10 [monthly] overcharge figure only to the subscribers of the dominant carriers [AT&T and Verizon],"" the federation wrote, working that out to total annual overcharges of more than $40 billion. ""This equals to just over a quarter of the revenues of the firms with overcharges,"" the federation said. The study found similar results in broadband and video bundles. It used an overcharge number of $25 per household per month, despite writing that ""there are reasons to believe that this estimate is low."" Since between 70 million and 90 million homes have bundled broadband and cable, Cooper used 80 million as the base to estimate aggregate overcharges. ""The total would be $24 billion,"" the report says, again about a quarter of the revenue in these segments for the firms with overcharges. The federation wrote that competition could ultimately force prices lower, stating that all four of these companies would be thriving even without the overcharges. ""We find that the companies have been throwing off cash at the rate of $80 billion per year for mergers and acquisitions, increased liquid assets (retained earnings and stock repurchases), excess dividends and high prices paid for auctioned spectrum to keep spectrum out of the hands of potential competitors,"" the report says. ""Thus, excess returns to shareholders easily account for the excess profits and cost-reducing competitive effects would add to total consumer savings."" Whether that competition comes depends on a number of things. Disruptive technology could, for example, offer more people a broadband alternative that could hurt these companies' ability to keep consumers in cable/internet bundles. That is already happening in the wireless space, but Comcast, AT&T, Verizon, and Charter have been very successful when it comes to keeping competition from gaining a toehold. It could happen, but deals like AT&T buying Time Warner make it even less likely. ","
      
    These 4 Companies Overcharge Americans $60 Billion a Year -- The Motley Fool

  "
Selena Maranjian,12152016,Fool,12082016,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. If you're wondering, ""What is dividend income?"" then here's the short answer: Dividend income is an unexpectedly powerful way to secure a comfortable retirement. Once you read the case for dividends and learn the difference between ordinary and qualified dividends, as well as the tax rates for income from dividends, the next question you'll be asking is ""Which stocks pay dividends?"" Image source: Getty Images. A dividend is a portion of a company's earnings that's paid out to shareholders, typically on a quarterly basis, though some are paid annually, monthly, or even irregularly. When a company earns a profit, it can do many things with that money. It might pay down debt, buy back shares, build new facilities, hire more workers, buy more advertising, acquire another company, and so on. Paying a dividend is just one of many options. Some companies pay dividends to their shareholders, and some do not. Most often, relatively young and fast-growing companies won't pay dividends, because their best use for excess cash is expanding their business. (That's a way to reward shareholders, too -- making the company more successful and therefore more valuable.) When companies grow larger and have more reliable earnings, then they may choose to pay a dividend. If they fall on hard times, that payout might get reduced or eliminated, but that's generally a last resort. Image source: Getty Images. Dividends are often thought of as investments for retirees -- stable but slow-moving. However, the historical returns of dividend stocks are far from dull. Get this: According to Ned Davis Research, from 1972 through early 2016, dividend stocks averaged an annual gain of 8.8% versus just 2.2% for non-dividend payers. Indeed, from 1930 through 2014, dividends have accounted for about 40% of the 10.3% average annual return of the S&P 500. See? Not so boring after all, are they? Image source: Getty Images. A 3% or 4% dividend yield may not sound that impressive, but if that's the average overall yield you're getting on a $300,000 retirement portfolio, then you're looking at $9,000 to $12,000 in annual income. Dividends can be tax-friendly, too. In the eyes of the IRS, dividend income falls into one of two categories: qualified or non-qualified. Much of investors' dividend income is qualified, which means it's subject to a lower tax rate. Qualified dividends are taxed at 0% if you're in the lowest two income tax brackets, 15% if your tax bracket is 25% to 35%, and 20% if you're in the top bracket. Non-qualified dividend income is taxed at your marginal income tax rate. Hundreds of stocks pay dividends, and many of them are household names. Here are just a few examples and their recent dividend yields: Stock Recent dividend yield AT&T 5.1% Ford Motor Company 4.8% Verizon Communications 4.6% Altria Group 3.8% Chevron 3.8% Pfizer 3.8% IBM 3.5% Coca-Cola 3.4% ExxonMobil 3.4% Procter & Gamble 3.2% General Electric 3% Intel 3% Image source: Getty Images. Finally, as you search for great dividend-payers for your portfolio, here are some things to keep in mind: Adding dividend payers to your portfolio can help it grow in the years before you retire and can provide valuable dividend income in retirement. ","
      
    Dividend Income: It's More Powerful Than You Think -- The Motley Fool

  "
"Keith Noonan, Chris Neiger, and Brian Feroldi",12152016,Fool,12082016,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. Image source: Getty Images. The Internet of Things (IoT) describes the growing network of connected sensors and devices, and the increasing connectivity is already having significant impacts at the consumer, enterprise, and public levels. Research firm Gartner expects the number of IoT devices to grow from 6.4 billion in 2016 to nearly 21 billion in 2020, and estimates that more than half of new business systems and processes will utilize the Internet of Things by the end of that period. Growth in device connectivity and machine-to-machine communication is creating an explosion of new data, and this information is being sorted and analyzed to produce insights that can improve efficiency and drive substantial economic value. Brian Feroldi (Verizon): There's no doubt that the Internet of Things trend offers tremendous growth opportunities for all kinds of tech companies. However, I personally do not think that buying an electronic hardware manufacturer is the right way to play the trend. The reason? Huge growth potential will attract a lot of competition. Over time, that competition will erode away profit margins, leaving investors with poor returns. For that reason, I think it is a far smarter idea to buy shares of a cellular network provider like Verizon Communications instead. After all, those billions of devices that are expected to come online will need access to a mobile network in order to work. That provides Verizon with a great new avenue for growth in the years ahead. You might not be aware of it, but Verizon is already benefiting from the IoT trend. Last quarter, Verizon's IoT revenue grew by 24% to $217 million, making it one of the company's fastest-growing divisions. Sure, that's still just a drop in the bucket when compared with the company's wireless and wireline revenue, but over time IoT revenue holds promise to grow like wildfire. That could help propel the company's long-term revenue and profit growth. Verizon certainly believes that the IoT represents a huge opportunity, which is why it is investing accordingly. Earlier this year, Verizon bought Telogis and Sensity Systems, both of which will add to the company's IoT product offering. Over time I think investors should expect even more bolt-on acquisitions to ensure that it maintains a strong foothold in this important and growing market. Throw in a dividend yield that tops 4.6% and I think Verizon is a great way for conservative investors to get their IoT exposure. Keith Noonan (Cisco): Overcoming security and standardization issues that arise from moving data between disparate devices and networks is one of the main obstacles to the evolution of connectivity, and no company is better suited to deal with it than Cisco. The company's Internet of Things and Applications Group vice president, Rowan Trollope, recently said that the company can deliver many of the connectivity and security needs brought on by IoT because ""it owns the network."" There's some simplification involved in that statement, but Cisco's leading position in networking means that the company is going to have a formative impact on the progression of IoT. The company is in the process of giving device makers tools and applications-programming interfaces to help with standardization and to cut down on security threats that could limit the progression of the tech. Cisco is taking these steps to get the big players on board with its network and certification process in order to facilitate its transition to a more subscription-based business model. This year, the company purchased Jasper Technologies for $1.4 billion in order to bolster its service offerings and fast-track its position in IoT connectivity and analytics platforms. The big connectivity push also presents opportunities that could lift Cisco's hardware businesses. The networking giant has partnered with Ericsson, Intel, and Verizon for the development of a 5G mobile router, and could benefit from demand for routers and switches that are tailored for customers' IoT needs. Priced at just 12.5 times forward earnings estimates, with roughly $40 billion in cash and short-term investments on the books, and a 3.5% dividend yield, Cisco stock offers an inexpensive valuation, hefty returned income, and a forefront position in the Internet of Things. ","
      
    Our 3 Favorite Stocks to Invest in the Internet of Things -- The Motley Fool

  "
"Evan Niu, CFA",12152016,Fool,12082016,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services. Image source: Google. When Alphabet's (NASDAQ:GOOG) (NASDAQ:GOOGL) Google unveiled its fancy new Pixel phone in October, which overall looks like a strong smartphone, there was one bizarre anachronism associated with the device: it was launching as a Verizon (NYSE:VZ) exclusive. Well, at least in terms of distribution, as Big Red was the only U.S. carrier that would sell the Pixel at its retail store, even though technically the device is supported on all four major carriers. Android Police reported earlier this week that T-Mobile (NASDAQ:TMUS) is planning on rolling out Pixel displays at its retail locations. But here's the rub: The Un-carrier will only be displaying the Pixel, and won't be actively selling the device. What gives? T-Mobile sales reps will reportedly encourage interested customers to purchase the device directly from Google's online store. T-Mobile has been offering a Pixel promotion for a couple months, giving $325 to anyone that brings a Pixel to T-Mobile's network. The promotion value is spread out over two years via monthly bill credits, which is T-Mobile's way of making sure customers stick around. ""Verizon is spending millions to convince people that Google's Pixel is 'only on Verizon' and it is just not true,"" a T-Mobile spokesperson told FierceWireless. ""The Pixel works great on T-Mobile with unlimited high-speed data and a faster, more advanced LTE network. Buy one from Google or buy one from Verizon and bring it on over."" It goes without saying that this is an inconvenient solution for T-Mobile customers, who would much rather just buy the device directly from T-Mobile in a seamless transaction. Instead, customers have to buy the device from somewhere else, and then jump through all the hoops to get the promotion. T-Mobile is obviously interested in carrying the Pixel, but its hands are probably tied for the time being due to Verizon's exclusivity. Scoring an exclusive means exactly that. Verizon is the only carrier allowed to distribute Pixel for now, so the real question is how long the exclusivity window lasts. Once the exclusivity expires, I would imagine more carriers will look to sign on with Google to sell the Pixel at its retail stores, which is easily the most important distribution channel in the smartphone market -- as well as potentially the biggest limiting factor for Pixel. Considering the broader shift away from carrier exclusives, it's hard to imagine Verizon's exclusivity window lasting more than three to six months, which importantly should cover the busy holiday shopping season. T-Mobile's push to display the Pixel but not to officially sell the Pixel likely skirts the exclusivity, which Verizon probably doesn't take too kindly. In any event, there's a very good chance that the Pixel sees wider carrier availability once Verizon's exclusivity has ended, which will probably be in early to mid-2017. ","
      
    Will T-Mobile Start Selling Google's Pixel Soon? -- The Motley Fool

  "
Stu Woo,12152016,MarketWatch,12082016,"Published: Dec 10, 2016 2:01 p.m. ET By LONDON -- Telecommunications giant Vodafone Group PLC has a mantra: Be No. 1. Or No. 2. U.K.-based Vodafone, the world's second-biggest mobile carrier by subscribers, is trying to keep that position by having the most -- or second-most -- customers in each of its 26 countries. ""It's not really about being the leader,"" Chief Executive Vittorio Colao told analysts last month. Vodafone believes the top two players in telecom markets -- and it doesn't matter if they are first or second -- are able to differentiate themselves through superior networks and services. By focusing investments in these two areas, the leading operators can justify higher prices. ""The gap versus No. 3s is not only stable, but even increasing,"" Mr. Colao said, adding ""it's about really creating a two-tier market."" Even after a $130 billion windfall from the 2014 sale of its Verizon Wireless stake, Vodafone has so far eschewed big, global expansion. Under Mr. Colao, a 55-year-old Italian reserve military officer who took over as CEO in 2008, the company left the consumer U.S. market and has plowed investment into Europe and the developing world instead. Vodafone's biggest competitors are typically formerly state-owned fixed-line giants still catching up in the mobile age. It earned GBP41 billion ($50 billion) in revenue for the last full fiscal year and ranks below only China Mobile Ltd. in terms of global subscribers. Over two years, Mr. Colao spent about $24 billion across his empire, which is concentrated in Europe, Africa and India, to expand high-speed mobile networks, the pillar of its marketing campaigns. Vodafone also spent about $20 billion in 2013 and 2014 to buy major cable operators in Germany and Spain, and it is expanding its wired cable and internet network so it can sell the telecom industry's Holy Grail: a ""quad-play"" package that offers mobile, landline telephone, cable and internet services on one bill. The results so far are mixed: Vodafone said last month that its plan was paying off in parts of Europe, but proving much more expensive than anticipated in India. Overall, Vodafone's organic revenue, which excludes foreign-exchange movement, grew 2.2% in the third quarter of 2016, outperforming the average 1.6% growth of major Europe-based telecom firms, according to Raymond James analyst Stephane Beyazian. Leading the way over the past six months was Germany, with 2.3% organic growth, and Italy, at 1.7%. But Vodafone's organic revenue declined 2.7% in its home market of the U.K. -- where it is the No. 3 mobile operator behind BT Group PLC, which operates the EE brand, and Telefónica SA's O2. Mr. Colao blames the shortfall partly on billing problems and customer-service complaints related to a new computer system. Even more costly has been defending its No. 2 status in India. New mobile carrier Reliance Jio Infocomm Ltd., funded by India's richest man, has offered free service for at least a month to get new customers. Vodafone wrote down the value of its India business by EUR5 billion ($5.3 billion) earlier this month, citing the competition. ""It is very hard to compete with someone who gives stuff for free,"" Mr. Colao said. Vodafone was formed in Newbury, England, in 1984 and spun off from military and electronics conglomerate Racal Electronics Group in 1991. It was one of the world's first mobile-focused telecom companies, and obtained licenses in a hodgepodge of countries early in the cellphone era and via two big deals. It merged with AirTouch Communications, a San Francisco-based mobile carrier with world-wide holdings, in 1999. The next year, it acquired Mannesmann AG, a German telecommunications business with European operations. In 1999, Vodafone merged its U.S. mobile operations with those of Bell Atlantic Corp., with the latter renaming itself Verizon Communications Inc. They called their joint venture Verizon Wireless, with Verizon owning 55% and Vodafone the other 45%. Verizon Communications had long tried to buy out Vodafone's shares, but the two didn't reach an agreement until 2013. The sale closed in 2014. Vodafone gave back $84 billion from the sale to shareholders -- the largest single return in modern corporate history. A chunk of the remainder went to pay taxes and reduce debt. The rest of those funds helped bankroll Vodafone's two-year network-improvement program. The project, which mostly wrapped up this past spring, focused on expanding Vodafone's fourth-generation mobile network, or 4G, in Europe and both its fourth- and third-generation networks in emerging markets such as India. For years, Vodafone and John Malone's Liberty Global PLC have publicly flirted with the idea of a combination. The two companies expect to complete a merger of their operations in the Netherlands later this year, creating a 50-50 joint venture. Speaking at a Morgan Stanley conference last month, Mr. Colao and Liberty Global CEO Mike Fries said the Dutch tie-up wasn't necessarily indicative of future deals. But Mr. Colao kept the door open. ""We see the world the same way,"" Mr. Colao told investors, describing Mr. Fries. ""Is this the first trial of something bigger? Not necessarily....But of course it helps to know each other."" Write to Stu Woo at Stu.Woo@wsj.com ","For Vodafone, being No. 2 could be best - MarketWatch"
